,,,,,TestName,UUT Current Measurment,24 VDC Measurment,5 VDC Measurment,3.3 VDC Measurment,1.35 VDC Measurment,1.275 VDC Measurment,VDC w/18 VAC Power,VDC w/7 VAC Power,Program & Verify Hardware,Program & Verify Serial Number,Verify Software Number,AI1 Data Calibrated,AI2 Data Calibrated,AI3 Data Calibrated,AI4 Data Calibrated,AI5 Data Calibrated,AI6 Data Calibrated,AI7 Data Calibrated,AI8 Data Calibrated,AI9 Data Calibrated,AI1 Calibration,AI2 Calibration,AI3 Calibration,AI4 Calibration,AI5 Calibration,AI6 Calibration,AI7 Calibration,AI8 Calibration,AI9 Calibration,UIO1 Data Calibrated,2.5V Reference Data Calibrated,UIO1 Calibration,2.5V Reference Calibration,2.5V_Buf Reference,UI1 Data Calibrated,UI1 Calibration,AO1 Data Calibrated,AO1 Calibration,Binary Output 1 Led ON,Binary Output 2 Led ON,Binary Output 3 Led ON,Binary Output 4 Led ON,Binary Output 5 Led ON,Binary Output 6 Led ON,Binary Output 7 Led ON,Binary Output 8 Led ON,Binary Output 9 Led ON,Binary Output 10 Led ON,Binary Output 11 Led ON,Binary Output 12 Led ON,Binary Output 13 Led ON,24 VAC Binary Output 1,24 VAC Binary Output 2,24 VAC Binary Output 3,24 VAC Binary Output 4,24 VAC Binary Output 5,24 VAC Binary Output 6,24 VAC Binary Output 7,24 VAC Binary Output 8,24 VAC Binary Output 9,24 VAC Binary Output 10,24 VAC Binary Output 11,24 VAC Binary Output 12,24 VAC Binary Output 13,Binary Output 1 Led OFF,Binary Output 2 Led OFF,Binary Output 3 Led OFF,Binary Output 4 Led OFF,Binary Output 5 Led OFF,Binary Output 6 Led OFF,Binary Output 7 Led OFF,Binary Output 8 Led OFF,Binary Output 9 Led OFF,Binary Output 10 Led OFF,Binary Output 11 Led OFF,Binary Output 12 Led OFF,Binary Output 13 Led OFF,0 VAC Binary Output 1,0 VAC  Binary Output 2,0 VAC  Binary Output 3,0 VAC  Binary Output 4,0 VAC  Binary Output 5,0 VAC  Binary Output 6,0 VAC  Binary Output 7,0 VAC  Binary Output 8,0 VAC  Binary Output 9,0 VAC  Binary Output 10,0 VAC  Binary Output 11,0 VAC  Binary Output 12,0 VAC  Binary Output 13,Binary Input 1 High,Binary Input 2 High,Binary Input 3 High,Binary Input 4 High,Binary Input 5 High,Binary Input 6 High,Binary Input 7 High,Binary Input 8 High,Binary Input 9 High,Binary Input 10 High,Binary Input 11 High,Binary Input 12 High,Binary Input 13 High,Binary Input 14 High,Binary Input 15 High,Binary Input 16 High,Binary Input 1 Low,Binary Input 2 Low,Binary Input 3 Low,Binary Input 4 Low,Binary Input 5 Low,Binary Input 6 Low,Binary Input 7 Low,Binary Input 8 Low,Binary Input 9 Low,Binary Input 10 Low,Binary Input 11 Low,Binary Input 12 Low,Binary Input 13 Low,Binary Input 14 Low,Binary Input 15 Low,Binary Input 16 Low,AI1 Resistance Input Mode 10k,AI2 Resistance Input Mode 10k,AI3 Resistance Input Mode 10k,AI4 Resistance Input Mode 10k,AI5 Resistance Input Mode 10k,AI6 Resistance Input Mode 10k,AI7 Resistance Input Mode 10k,AI8 Resistance Input Mode 10k,AI9 Resistance Input Mode 10k,AO1 Voltage Output Mode 10V,AO1 Voltage Output Mode 0V,AO1 Current Output Mode 10 mA,AO1 Current Output Mode 0 mA,AO1 PWM Output Mode 80Hz,UI1 Voltage Input Mode 10V,UI1 Current Input Mode 10mA,UI1 Resistance Input Mode 10k,UIO1 Current Input Mode 10mA,UIO1 Resistance Input Mode 10k,UIO1 Binary Input Mode "0",UIO1 Binary Input Mode "1",UIO1 Voltage Output Mode 10V,UIO1 Voltage Output Mode 0V,UART Test,UART LED11 Test,UART LED12 Test,UART LED13 Test,UART LED14 Test,USB Host J2 Test,USB Device P13 Test,Ethernet Loockback Test,System LEDs Test ON,LED9 Test ON,LED10 Test ON,LED3 Test ON,System LEDs Test OFF,LED9 Test OFF,LED10 Test OFF,LED3 Test OFF,LCD Display 1 Test,LCD Display 2 Test,Push-Bottom Test,Rotary Switch Test,Setting Calibration RTC_CLK_OUT,RTC_CLK_OUT Test,Match Date Calibration,Incrementing Date,Mac Address Assigment,Mac Address Assigned,Hardware Programmed,Serial Number Programmed,Login to SO and Change Directory,Request Cert and Certificate Installed,PS Processor Version,Device Tree md5sum,Device Tree (copy) md5sum,Field Kernel md5sum,Field Kernel (copy) md5sum,Recovery Kernel md5sum,U-boot md5sum,Reset Controller,Disable Debug Console
S230305081,19/01/2023 08:35:45 p. m.,705.62s,2,Passed,,0.189255,23.7685296,5.02009499,3.31265024,1.34993122,1.26801444,23.7686767,1.92205795,Passed,Passed,011F81,0288FFCC7FED0B0C9C3C000F,0289FFD37FE70B0B9C39000E,028AFFD27FE00B079C390012,028BFFD07FE00B059C3D0017,028CFFCC7FDE0B029C380017,028DFFD07FDA0B029C3A001B,028EFFCC7FDE0B069C400014,028FFFD57FE30B079C3A0014,0290FFCC7FE10B099C440019,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0285451C0011577C00139C3F00222722,02929C2A,Passed,Passed,2498.62175,0286D96677600B5A6DF6001189E40018,Passed,02876E20001C,Passed,73686,63809,68676,65973,68695,80181,74845,59394,70965,69924,67913,23210,24532,23.8807143,23.8810587,23.8808757,23.8830831,23.8832237,23.8834731,23.8833104,23.8833644,23.8836393,23.8817334,23.8819932,23.8845919,23.8844567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108143976,0.127167011,0.134354628,0.127548079,0.116282036,0.121171395,0.123175693,0.127820545,0.130665604,0.130127735,0.124648281,0.112504942,0.12278044,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9992,9996,9997,9995,9996,9997,9997,9997,9998,10.02,0.00,10.00,0.00,80.38,9.99,10.00,9997,10.01,10010,Passed,Passed,9.99,0.04,Passed,18651,33602,7371,12234,Passed,Passed,Passed,Passed,99999,99999,42821,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.8528,Passed,Passed,Passed,00:12:EA:11:03:06,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230304985,19/01/2023 08:46:29 p. m.,494.46s,2,Failed,Login to SO and Change Directory,0.189255,23.7412424,5.00472656,3.31719093,1.3459524,1.27314335,23.7414521,1.8103212,Passed,Passed,011F81,0288FFD97FEA0B129C25000D,0289FFDA7FE40B119C1E0011,028AFFD27FE20B0F9C1F001B,028BFFD17FE50B0E9C1E0018,028CFFCE7FE20B0C9C1B001F,028DFFD07FE20B0D9C1A001F,028EFFC87FE50B0E9C220016,028FFFD27FE70B0F9C1E0019,0290FFC67FEA0B109C270018,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0285449F00075760000C9C4200012713,02929C14,Passed,Passed,2497.24226,0286D991777A0B5C6DF4001389F7000D,Passed,02876DE4001C,Passed,76623,60447,67450,67973,73580,81025,75889,65951,70158,69834,73166,23549,21243,23.8779878,23.8781791,23.8782405,23.8804293,23.8808886,23.88086,23.8807358,23.8809341,23.8808774,23.8794255,23.8794398,23.8817792,23.8818159,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136164863,0.153934414,0.166257856,0.150277634,0.134239616,0.140038127,0.137719428,0.131898538,0.138794817,0.13843048,0.134356381,0.127494818,0.13073134,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10003,10002,10000,10000,10000,10001,10000,10000,10000,10.04,0.01,9.92,0.01,80.32,9.99,10.01,9997,10.01,10001,Passed,Passed,10.03,0.04,Passed,18004,29112,7733,14941,Passed,Passed,Passed,Passed,99999,99999,42953,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.8498,Passed,Passed,Passed,,Passed,Passed,Failed,,,,,,,,,,
S230304287,19/01/2023 08:49:53 p. m.,724.41s,1,Passed,,0.189499,23.824708,4.98874804,3.31474988,1.35216585,1.27159154,23.8263993,1.87296956,Passed,Passed,011F81,0288FFD97FEC0B119C350009,0289FFD57FE60B0E9C370009,028AFFCE7FDE0B099C3A000B,028BFFCD7FE40B0C9C380010,028CFFCD7FE30B049C370011,028DFFCC7FE30B069C360012,028EFFC77FDF0B079C3A000F,028FFFCF7FE50B0D9C3A000B,0290FFC77FEB0B0F9C3E0011,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544E4000C577B00079C45000D2716,02929C26,Passed,Passed,2498.37089,0286D98C777B0B626DEF00138A05000C,Passed,02876E82001B,Passed,54095,56226,31649,79057,58127,66577,72200,67287,37466,36766,8439,71923,79057,23.8686422,23.868675,23.8691497,23.8708129,23.8708593,23.8708427,23.8711015,23.8709927,23.8712645,23.8686197,23.8697878,23.8723804,23.8679317,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083732964,0.0869062779,0.08320917,0.0989865755,0.0944272839,0.0963611719,0.0823307546,0.0945753102,0.0786282681,0.0914210999,0.0954981169,0.0900497841,0.083007486,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10002,10000,10002,10001,10000,9999,10000,10000,10000,10.06,0.01,10.00,0.03,80.32,10.00,10.00,9991,10.01,10004,Passed,Passed,9.99,0.04,Passed,23716,51633,30116,24046,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.7369,Passed,Passed,Passed,00:12:EA:11:03:08,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230305208,19/01/2023 09:01:46 p. m.,521.70s,2,Passed,,0.186157,23.7779073,5.01637354,3.32225463,1.343683,1.2762034,23.7780889,1.83694738,Passed,Passed,011F81,0288FFDA7FDC0B109C62000E,0289FFE07FDD0B0F9C68000C,028AFFD97FD90B0A9C610018,028BFFD87FDA0B079C6A0011,028CFFD67FDC0B069C62001B,028DFFD77FD90B069C62001A,028EFFD07FDE0B089C680014,028FFFD97FDE0B099C640014,0290FFCF7FE30B0B9C6E0011,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544CE000E5789000A9C75000C271D,02929C5B,Passed,Passed,2501.69478,0286D9ED779C0B5E6E2400198A360011,Passed,02876E81001F,Passed,66492,49957,62431,52653,59721,66492,62841,56777,54892,66470,70336,14165,16410,23.8803683,23.8801073,23.880662,23.884174,23.8842364,23.8843598,23.8843225,23.8843925,23.8845813,23.8813553,23.8815965,23.8854388,23.8857763,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091927674,0.107535983,0.0999757007,0.100067973,0.1004237,0.0941128416,0.102985982,0.113519258,0.109551129,0.100902994,0.120407313,0.124027716,0.126158543,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10011,10008,10005,10007,10005,10007,10004,10005,10003,10.07,0.01,9.91,0.00,80.26,10.00,10.01,9994,10.01,10011,Passed,Passed,10.00,0.05,Passed,18651,32210,8089,13083,Passed,Passed,Passed,Passed,99999,99999,44420,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.9702,Passed,Passed,Passed,00:12:EA:11:03:09,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230304324,19/01/2023 09:05:05 p. m.,721.06s,1,Passed,,0.188019,23.7929783,5.00590648,3.33332784,1.35421692,1.27194683,23.7946389,1.83975201,Passed,Passed,011F81,0288FFDA7FE10B0E9C46000D,0289FFDB7FE00B0E9C47000C,028AFFD57FDA0B099C480011,028BFFD27FDD0B0A9C480014,028CFFD27FDE0B059C470016,028DFFCE7FDC0B069C470016,028EFFCB7FD60B079C490016,028FFFD57FDB0B0C9C490011,0290FFCB7FE30B0E9C4D0017,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544800012577600099C4E0018271B,02929C32,Passed,Passed,2499.09539,0286DAC4780D0B6B6E0F000D89F30012,Passed,02876E9A0019,Passed,58127,58662,30956,79779,62892,64897,73656,68810,31535,44726,9454,67142,79324,23.8606887,23.8609717,23.8612962,23.8630737,23.86296,23.8631888,23.8630702,23.8631607,23.863322,23.8607093,23.8618365,23.8641493,23.864181,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0940205421,0.0906355248,0.0982251683,0.138677475,0.107214028,0.109298305,0.116080499,0.132544094,0.110939901,0.13457569,0.145986872,0.141232661,0.145089481,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10000,10000,10000,9999,9999,10000,10001,10000,10000,10.08,0.01,10.12,0.00,80.31,10.00,9.99,9998,10.01,9999,Passed,Passed,10.04,0.04,Passed,23549,57643,31073,30116,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32771.4069,Passed,Passed,Passed,00:12:EA:11:03:0A,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230305133,19/01/2023 09:15:41 p. m.,522.15s,1,Passed,,0.189865,23.6490171,5.01406886,3.33119431,1.35198511,1.27507672,23.6505208,1.70465821,Passed,Passed,011F81,0288FFE37FD90B099C29000A,0289FFE17FDA0B0B9C2A000A,028AFFDE7FD60B049C290013,028BFFD87FD80B069C2B0014,028CFFDA7FD20B009C280017,028DFFD87FD70B029C280017,028EFFCF7FCF0B039C2E0015,028FFFDF7FD80B079C2A0010,0290FFD57FDF0B099C2E001A,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544EF0012575E00099C32001D271C,02929C19,Passed,Passed,2497.54479,0286DAB878160B6E6E11000C8A0A0012,Passed,02876E3B0018,Passed,55187,57114,34214,81341,61852,64943,76845,66406,38309,41016,9121,71642,78212,23.8680607,23.8683544,23.8685454,23.8703093,23.8705127,23.8705597,23.8705674,23.8704484,23.8707584,23.8684517,23.8694685,23.8716826,23.8718267,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123697271,0.12511106,0.127166189,0.160513782,0.139438101,0.128968034,0.129564928,0.142049643,0.116536775,0.1326154,0.139698859,0.13455226,0.13577939,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10006,10004,10005,10004,10002,10001,10002,10004,10002,10.08,0.00,10.07,0.00,80.34,10.00,9.99,9996,10.01,10007,Passed,Passed,9.99,0.03,Passed,23549,50789,30719,27649,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.1998,Passed,Passed,Passed,00:12:EA:11:03:0B,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230305243,19/01/2023 09:18:51 p. m.,711.99s,2,Passed,,0.192139,23.7392186,5.02709197,3.33869929,1.35412215,1.27309073,23.7385727,1.88858249,Passed,Passed,011F81,0288FFE37FE00B0E9C100015,0289FFE77FD80B0C9C0B0013,028AFFE07FD40B089C0F001C,028BFFE07FD90B069C0D001E,028CFFDB7FD30B039C11001D,028DFFDF7FD60B049C03002E,028EFFD47FD50B059C05002F,028FFFDF7FD90B079C06002A,0290FFD17FDB0B0A9C0B002D,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544CF001B5753000F9C220015271D,02929BFF,Passed,Passed,2495.91514,0286DB31784E0B706DE9001189B60016,Passed,02876DF4001F,Passed,71102,61665,66788,66212,63194,79992,75353,63809,71675,66427,72665,23549,24371,23.8815065,23.8816459,23.8816556,23.8840435,23.8842223,23.884337,23.8843944,23.8843708,23.8845394,23.8827119,23.8828023,23.8855281,23.8855415,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131710953,0.153680992,0.156404396,0.138337909,0.124553666,0.126019324,0.126747765,0.131249179,0.124002499,0.113076708,0.122813543,0.11559843,0.114678992,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10002,10000,10001,10000,10001,10001,10001,10001,10001,10.07,0.01,10.15,0.01,80.49,10.00,10.00,9998,10.01,10010,Passed,Passed,10.04,0.04,Passed,17783,29240,7371,14165,Passed,Passed,Passed,Passed,99999,99999,43346,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.7386,Passed,Passed,Passed,00:12:EA:11:03:0C,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230305008,19/01/2023 09:29:20 p. m.,492.71s,2,Failed,Login to SO and Change Directory,0.186371,23.7525073,4.98474784,3.32364688,1.34537859,1.27453091,23.752707,23.7518826,Passed,Passed,011F81,0288FFD27FDF0B0F9C410009,0289FFDB7FDC0B0E9C44000A,028AFFD77FDA0B0A9C38001D,028BFFD67FDB0B059C430012,028CFFD47FD70B009C420013,028DFFD47FD80B029C430014,028EFFCE7FD70B069C410017,028FFFD97FDE0B089C47000A,0290FFCB7FDE0B0B9C44001A,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0285450900105787000F9C44001D2716,02929C2E,Passed,Passed,2498.89629,0286D9AF77820B626DF9000D89D80012,Passed,02876E30001A,Passed,67225,50238,64548,60982,62765,72902,67245,56469,58693,65554,72249,14941,18004,23.8755495,23.8755994,23.8754724,23.8781789,23.8783759,23.8783593,23.8785352,23.8786226,23.8786667,23.8763929,23.876485,23.8793974,23.8797011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123076171,0.132847668,0.137376368,0.122420142,0.117068163,0.115281157,0.116268353,0.113353439,0.115366597,0.111177364,0.106372933,0.108330192,0.100197223,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10001,10001,10001,10000,10000,10000,10001,10001,9999,10.07,0.01,10.23,0.00,80.51,9.99,9.98,9994,10.01,10002,Passed,Passed,10.00,0.04,Passed,17561,29112,8089,14165,Passed,Passed,Passed,Passed,99999,99999,42350,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.0103,Passed,Passed,Passed,,Passed,Passed,Failed,,,,,,,,,,
S230305297,19/01/2023 09:32:19 p. m.,724.43s,1,Passed,,0.188049,23.684616,4.98164211,3.33796089,1.34854159,1.27352317,23.6859366,1.96563877,Passed,Passed,011F81,0288FFE27FE50B089BF7000D,0289FFDF7FE10B079BF7000F,028AFFDA7FDE0B049BF70014,028BFFD87FE00B069BF80015,028CFFD67FDE0AFF9BF60019,028DFFD57FCE0AFE9BF60018,028EFFD17FD70B019BFA0017,028FFFDA7FE10B069BF60015,0290FFD07FE50B079BFE0019,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02854472001A574C00129C02001B271E,02929BE9,Passed,Passed,2494.53549,0286DB3978520B6F6E02001189F40017,Passed,02876E76001F,Passed,59751,57181,34514,80940,65709,64618,74015,67142,37293,36317,9454,63979,78297,23.8653274,23.8654776,23.8658988,23.8676779,23.8677356,23.8680037,23.8678543,23.8679151,23.8679582,23.8653916,23.8666619,23.8683731,23.8693134,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060627162,0.0655524874,0.0598805266,0.0752352639,0.0633755938,0.0698373628,0.063303875,0.0759292077,0.0647381805,0.0648410956,0.0688986765,0.0684457266,0.0707352859,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9996,9999,9997,9997,9997,9999,9999,9998,9998,10.08,0.01,9.83,0.00,80.38,10.00,9.99,9998,10.01,10009,Passed,Passed,10.02,0.04,Passed,24046,51979,29993,27649,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.2893,Passed,Passed,Passed,00:12:EA:11:03:0E,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230304916,19/01/2023 09:42:22 p. m.,523.20s,1,Passed,,0.188919,23.7957996,5.01158956,3.31668032,1.35003576,1.27387191,23.7973437,1.90638064,Passed,Passed,011F81,0288FFDC7FED0B0D9C26000A,0289FFD27FE90B0F9C24000C,028AFFD07FED0B0B9C26000E,028BFFCB7FEA0B0D9C250010,028CFFCA7FE40B049C240012,028DFFC87FDE0B069C240011,028EFFC57FDD0B089C250012,028FFFCF7FEC0B0E9C240011,0290FFC57FED0B0F9C2E0011,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544B70011577300089C3500102711,02929C14,Passed,Passed,2497.27652,0286D9DF77AB0B6E6DA80014896F0010,Passed,02876DF4001C,Passed,59484,58909,32321,78478,63169,66082,73746,63044,35857,32649,7733,70265,77919,23.8686742,23.8688445,23.8691721,23.8707127,23.8710372,23.8710949,23.8711752,23.8712149,23.8715307,23.8686274,23.8698928,23.8718582,23.872265,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125004774,0.128761291,0.134053854,0.169800368,0.158793984,0.150081809,0.148148937,0.164462509,0.134482511,0.152355068,0.160240152,0.150447665,0.150206979,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9994,9997,9994,9995,9997,9999,9999,9995,9996,10.05,0.01,9.81,0.00,80.35,10.00,10.01,9998,10.01,9995,Passed,Passed,10.00,0.04,Passed,24046,55909,31073,27923,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.419,Passed,Passed,Passed,00:12:EA:11:03:0F,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230305205,19/01/2023 09:45:34 p. m.,714.24s,2,Passed,,0.185257,23.8027451,5.00217066,3.33675768,1.35345916,1.27548371,23.803389,1.96124417,Passed,Passed,011F81,0288FFD87FEC0B0F9C920010,0289FFDC7FE20B0D9C8F0013,028AFFD67FD80B099C8C0021,028BFFD67FE10B089C8F0022,028CFFD07FD70B059C8C0024,028DFFD57FDF0B059C8E0020,028EFFCB7FD70B079C96001E,028FFFD47FD90B089C8C001F,0290FFCB7FDA0B0B9C8F002E,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02854523001257AE00149C9D00212715,02929C81,Passed,Passed,2504.07147,0286DA3B77BF0B5E6E54000E8A6F0011,Passed,02876E71001C,Passed,67793,50698,64850,66406,66017,75589,72313,64827,62663,66683,72410,21243,21980,23.8794325,23.8798183,23.8797899,23.8830492,23.8834856,23.8833077,23.8833218,23.8833254,23.8835377,23.8805182,23.8806594,23.8844227,23.884666,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137137557,0.160907352,0.169819475,0.152915916,0.137843453,0.145079358,0.145642854,0.149436935,0.149683231,0.146991478,0.146650308,0.133500028,0.143413056,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9996,9996,9998,9998,9998,9997,9998,9998,9999,10.07,0.01,9.99,0.00,80.45,9.99,9.98,9995,10.01,9999,Passed,Passed,10.02,0.04,Passed,18437,32971,7733,12234,Passed,Passed,Passed,Passed,99999,99999,43085,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.7602,Passed,Passed,Passed,00:12:EA:11:03:10,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
